p,n,f,recovery,final solve,post-ortho,cs construct,pbmgs
8,9000,3,2.0035795,0.38628583,0.16661967,0.17429465,220.49256
10,9000,0,2.092097e-05,0.40515454,2.5939196e-07,1.7522648e-06,82.593964
10,9000,1,0.51613785,0.38154801,0.29353489,0.047294914,95.260494
10,9000,2,1.1225701,0.38167759,0.23884475,0.088271428,106.52219
10,9000,3,1.5124451,0.39965879,0.16046063,0.11726637,123.7318
12,9000,0,1.9926849e-05,0.3804273,3.1209654e-07,1.668154e-06,69.982
12,9000,1,0.39139867,0.39826386,0.27657011,0.031000025,81.152993
12,9000,2,1.0564922,0.39571887,0.23837837,0.066852766,88.841989
12,9000,3,1.5536486,0.40045524,0.20064162,0.097469024,103.65597
6,12000,0,1.7335638e-05,0.69893758,2.2889839e-07,1.6569263e-06,380.36437
6,12000,1,0.98121409,0.69090456,0.39511366,0.13521566,485.64668
6,12000,2,2.1256331,0.62858024,0.30299147,0.24312632,597.99748
6,12000,3,4.4484191,0.74004202,0.24897028,0.40055257,696.99948
8,12000,0,1.5667465e-05,0.63013511,2.99362e-07,1.4836551e-06,270.76897
8,12000,1,0.9965126,0.73829165,0.40366628,0.10028536,315.04753
8,12000,2,2.1607397,0.75012213,0.36181882,0.21304734,356.43908
8,12000,3,3.5713904,0.70908351,0.29085239,0.31052936,407.988
10,12000,0,2.1010842e-05,0.75493198,2.3892149e-07,1.4353916e-06,183.0706
10,12000,1,0.92773708,0.70722787,0.50577145,0.083404861,211.92991
10,12000,2,2.0004827,0.69619137,0.42618923,0.15594051,233.01986
10,12000,3,2.6922194,0.76536676,0.27931456,0.19511965,268.9768
12,12000,0,2.1716127e-05,0.7482298,2.294546e-07,1.3700531e-06,141.03488
12,12000,1,0.70252012,0.73091912,0.48869906,0.053755172,162.73706
12,12000,2,1.8595463,0.74105018,0.41659002,0.11643096,181.13498
12,12000,3,2.7228915,0.73260397,0.35381418,0.17151937,206.6314
6,3000,0,7.4323681e-06,0.041120674,2.1844688e-07,9.695068e-07,6.6119216
6,3000,1,0.052380163,0.044095937,0.025960185,0.011007544,9.5969172
6,3000,2,0.12100214,0.04082098,0.019889662,0.018505552,13.458569
6,3000,3,0.27160808,0.04851637,0.018957176,0.027077006,15.720215
8,3000,0,6.2318868e-06,0.040227586,1.9179424e-07,9.9575846e-07,6.763277
8,3000,1,0.054120526,0.04760137,0.025925516,0.0067490779,7.8801871
8,3000,2,0.13580894,0.048455933,0.024741177,0.014416513,8.7730004
8,3000,3,0.23523007,0.049075451,0.021359657,0.020434178,10.420957
10,3000,0,6.1265565e-06,0.048703399,2.7416274e-07,1.0096654e-06,5.1055266
10,3000,1,0.05378893,0.048889816,0.043080069,0.0052503689,6.1258108
10,3000,2,0.12219312,0.043912355,0.031242093,0.01101875,7.0206857
10,3000,3,0.19033195,0.049767807,0.024366166,0.013510085,8.437118
12,3000,0,5.1249776e-06,0.043911815,2.648966e-07,8.9650146e-07,4.5788692
12,3000,1,0.041098494,0.050278351,0.038007583,0.0036151133,5.4085725
12,3000,2,0.10533975,0.045699093,0.033374085,0.0082589242,6.1257922
12,3000,3,0.17343098,0.049620885,0.028785895,0.010975726,7.3060312
6,6000,0,1.6527457e-05,0.17155078,1.894724e-07,1.212789e-06,47.513559
6,6000,1,0.22497879,0.17554791,0.098295568,0.036150696,64.447367
6,6000,2,0.48824823,0.15779634,0.073156169,0.06218175,84.181728
6,6000,3,1.1005713,0.18609363,0.062274313,0.10064302,98.56737
8,6000,0,1.2380391e-05,0.15952327,2.1088636e-07,1.1356024e-06,40.803521
8,6000,1,0.23611659,0.18649546,0.096665147,0.024633806,48.359793
8,6000,2,0.54152613,0.18578105,0.089313918,0.053404001,54.513612
8,6000,3,0.88435707,0.19109063,0.074062919,0.078394106,62.876914
10,6000,0,2.0532068e-05,0.18733269,2.5186688e-07,1.1634268e-06,28.173079
10,6000,1,0.22406453,0.18059551,0.13687862,0.020626607,33.009878
10,6000,2,0.48959308,0.1895299,0.11398185,0.0398166,36.789323
10,6000,3,0.66491293,0.19859262,0.074138599,0.050085874,43.819627
12,6000,0,2.032746e-05,0.19009842,2.094441e-07,1.0515667e-06,23.360162
12,6000,1,0.19001105,0.18422916,0.13513778,0.015426046,27.546637
12,6000,2,0.44011567,0.1922109,0.11665584,0.031398387,30.542782
12,6000,3,0.70909243,0.19289195,0.089961781,0.044501974,35.950461
6,9000,0,1.6227365e-05,0.37488952,2.6811742e-07,1.724085e-06,165.86369
6,9000,1,0.54221103,0.37833396,0.21977408,0.077692229,216.88469
6,9000,2,1.1558358,0.3478052,0.16778104,0.13813967,274.40856
6,9000,3,2.4636899,0.40435813,0.1407416,0.22527819,317.12517
8,9000,0,1.294192e-05,0.3409711,2.4129986e-07,1.821114e-06,145.13464
8,9000,1,0.55333907,0.40413597,0.22448109,0.05547032,169.65198
8,9000,2,1.214643,0.40915165,0.20173034,0.11999022,193.13594
8,9000,3,2.0025237,0.41364484,0.16499769,0.17484168,221.27563
10,9000,0,2.0768065e-05,0.40537644,2.3692846e-07,1.6015396e-06,83.294638
10,9000,1,0.51533914,0.38910655,0.29138535,0.047204794,95.346502
10,9000,2,1.1214391,0.38195373,0.24050755,0.089249567,106.76731
10,9000,3,1.4921102,0.41461366,0.15630068,0.11012868,123.05033
12,9000,0,2.0194152e-05,0.38128072,3.0009283e-07,1.8714022e-06,70.003598
12,9000,1,0.39285474,0.3941297,0.27706201,0.030980709,80.96491
12,9000,2,1.05246,0.38544754,0.2363916,0.066034517,89.566239
12,9000,3,1.5294558,0.39647136,0.19930599,0.095571544,102.87452
6,12000,0,2.0067311e-05,0.69901088,2.3262368e-07,1.5212637e-06,382.77838
6,12000,1,0.97738603,0.69257333,0.39379671,0.13875033,483.35505
6,12000,2,2.1231739,0.63322159,0.30410937,0.24163831,600.54905
6,12000,3,4.4431858,0.74524803,0.24702498,0.40238639,698.60061
8,12000,0,1.5441241e-05,0.6392491,2.8152135e-07,1.4644756e-06,272.91749
8,12000,1,0.99597513,0.74413799,0.40720596,0.10077429,316.63629
8,12000,2,2.1574,0.75129573,0.36047263,0.21533738,356.09235
8,12000,3,3.563702,0.75574116,0.29621003,0.31215277,408.21259
10,12000,0,2.0784382e-05,0.75482977,2.6831403e-07,1.2975559e-06,184.25569
10,12000,1,0.92116496,0.71278149,0.51199879,0.084011539,211.55836
10,12000,2,2.0090988,0.70469399,0.42802057,0.15538233,235.25768
10,12000,3,2.6917617,0.76735111,0.2775954,0.19367959,269.31955
12,12000,0,2.2540218e-05,0.70928579,2.3493905e-07,1.3730023e-06,142.29312
12,12000,1,0.69864841,0.7310844,0.48796313,0.054391083,164.51903
12,12000,2,1.8657758,0.74969451,0.41977951,0.11642475,179.48499
12,12000,3,2.7847837,0.7267203,0.35233608,0.17235091,205.36375
6,3000,0,7.8022066e-06,0.040780421,1.7850349e-07,9.8575321e-07,6.608469
6,3000,1,0.052588963,0.042639796,0.026187245,0.010653303,9.6210552
6,3000,2,0.12134265,0.039723409,0.020261252,0.018386079,13.547609
6,3000,3,0.27169083,0.047416685,0.019415097,0.026218212,15.862275
8,3000,0,5.9209997e-06,0.040006829,2.0477455e-07,9.7573502e-07,6.8038121
8,3000,1,0.05434357,0.047219073,0.026012528,0.0067559086,7.8713712
8,3000,2,0.13615397,0.048860701,0.024607628,0.014515061,8.7884001
8,3000,3,0.23526278,0.049763929,0.020961453,0.020277347,10.42697
10,3000,0,6.2965974e-06,0.049215676,2.4851412e-07,8.99937e-07,5.1630523
10,3000,1,0.053496371,0.048246041,0.04146435,0.0052571439,6.0955886
10,3000,2,0.12182196,0.047173034,0.03244472,0.010878821,7.0534402
10,3000,3,0.19026142,0.049101476,0.023688011,0.013666936,8.3402646
12,3000,0,5.3995237e-06,0.045127608,2.4676168e-07,9.0577588e-07,4.5299502
12,3000,1,0.041066336,0.050519815,0.039570063,0.0035356884,5.4481031
12,3000,2,0.10565912,0.049925333,0.034351024,0.0084140145,6.0562992
12,3000,3,0.17310016,0.048240792,0.028241988,0.010571635,7.2851516
6,6000,0,1.5790057e-05,0.16900961,2.9450489e-07,1.214962e-06,47.162839
6,6000,1,0.22508229,0.1825283,0.098584326,0.034998654,63.746421
6,6000,2,0.48517022,0.15718114,0.073586595,0.063062353,83.878866
6,6000,3,1.103137,0.18477629,0.060605436,0.099873027,98.650264
8,6000,0,1.2772885e-05,0.15702165,2.2913446e-07,1.1172378e-06,40.573203
8,6000,1,0.23690634,0.18818544,0.096297566,0.024585199,48.087093
8,6000,2,0.53984664,0.18619693,0.091027086,0.052683581,54.448286
8,6000,3,0.88314132,0.19117449,0.075914342,0.07711715,62.299746
10,6000,0,1.5802458e-05,0.18735581,2.2863969e-07,1.2853742e-06,28.270537
10,6000,1,0.22364911,0.18165525,0.13488867,0.020645272,32.885216
10,6000,2,0.49213804,0.17820482,0.11228905,0.040734759,37.307302
10,6000,3,0.66902819,0.19872651,0.075288143,0.047243671,43.850972
12,6000,0,1.7428564e-05,0.17731373,2.4901237e-07,1.0553825e-06,23.148613
12,6000,1,0.19020208,0.18397271,0.13368826,0.015215574,27.571006
12,6000,2,0.43835078,0.18943403,0.11456491,0.031225146,30.561019
12,6000,3,0.70574868,0.1896598,0.092926417,0.04420544,35.802818
6,9000,0,1.6661775e-05,0.3712659,1.7964178e-07,1.7608205e-06,165.55544
6,9000,1,0.5305934,0.37714177,0.21771091,0.076268711,215.05084
6,9000,2,1.1432145,0.34827588,0.16703496,0.13779275,272.43166
6,9000,3,2.4672009,0.4063866,0.13817991,0.22613837,316.97834
8,9000,0,1.2986333e-05,0.34236294,2.2098538e-07,1.8400315e-06,144.56658
8,9000,1,0.54773899,0.40514651,0.22554967,0.055921057,169.56946
8,9000,2,1.2224048,0.40828565,0.20182272,0.11910179,195.17464
8,9000,3,2.0033136,0.39177965,0.16650089,0.1748482,218.81152
10,9000,0,2.0926315e-05,0.40462365,2.9958785e-07,1.6856007e-06,83.090441
10,9000,1,0.51494737,0.38808742,0.29488809,0.04726604,95.634952
10,9000,2,1.1202589,0.38111933,0.23817978,0.088850233,107.06941
10,9000,3,1.4997006,0.39767288,0.15741114,0.11120022,123.97911
12,9000,0,2.0457936e-05,0.40328937,2.6233546e-07,1.8850745e-06,70.323445
12,9000,1,0.38937531,0.39927383,0.27715087,0.03050205,81.252989
12,9000,2,1.0292787,0.39365492,0.23852882,0.06535677,89.137994
12,9000,3,1.5441041,0.39711643,0.19855693,0.096694667,103.36175
6,12000,0,1.8750524e-05,0.69894791,1.5056382e-07,1.451311e-06,379.73429
6,12000,1,0.97791952,0.68859185,0.3894353,0.13609143,484.12883
6,12000,2,2.1150623,0.63212359,0.30108686,0.24197003,598.09633
6,12000,3,4.4497542,0.74585304,0.2497234,0.40156056,694.9532
8,12000,0,1.4931924e-05,0.63790361,2.5739428e-07,1.4338293e-06,271.58006
8,12000,1,0.99058853,0.74556894,0.40786631,0.098510508,315.02878
8,12000,2,2.1647124,0.74273197,0.35464338,0.21127586,356.14735
8,12000,3,3.5684665,0.75213189,0.29557925,0.31029736,406.7472
10,12000,0,2.1310747e-05,0.74784773,2.3785979e-07,1.4762767e-06,183.10754
10,12000,1,0.92165608,0.76497294,0.51025959,0.083355744,210.79251
10,12000,2,2.0015924,0.70399364,0.41819608,0.15822176,233.69285
10,12000,3,2.716757,0.76666348,0.2789476,0.19578405,266.22526
12,12000,0,2.1913593e-05,0.70881227,2.7767641e-07,1.3735326e-06,140.4054
12,12000,1,0.70202689,0.77566034,0.48575633,0.054228812,162.55829
12,12000,2,1.8563183,0.71957365,0.41311911,0.1131517,180.50061
12,12000,3,2.7486647,0.7254392,0.34964925,0.17031398,208.8288
6,3000,0,7.2624534e-06,0.040704798,1.9982043e-07,1.0286975e-06,6.6091095
6,3000,1,0.05241205,0.044691265,0.02615218,0.010980647,9.5828076
6,3000,2,0.12076902,0.040060423,0.02017132,0.01856812,13.543093
6,3000,3,0.27148431,0.047973009,0.018739854,0.02619856,15.802023
8,3000,0,6.0738239e-06,0.03990146,1.8894207e-07,9.8845339e-07,6.8071467
8,3000,1,0.053950342,0.047656249,0.025862939,0.006604281,7.917078
8,3000,2,0.13532031,0.048816504,0.024098843,0.014640383,8.7598459
8,3000,3,0.235209,0.048732415,0.02017158,0.020742174,10.394681
10,3000,0,5.7654269e-06,0.048738791,2.7805567e-07,9.4847754e-07,5.1020357
10,3000,1,0.053322048,0.048324112,0.042150414,0.0050879634,6.0998427
10,3000,2,0.12255265,0.045606513,0.032637398,0.011041152,7.0117246
10,3000,3,0.19037175,0.049335577,0.02100147,0.01337614,8.4099589
12,3000,0,5.0538349e-06,0.044839703,2.8802444e-07,9.1614978e-07,4.4734007
12,3000,1,0.041172213,0.047173969,0.035016369,0.0036268841,5.4496653
12,3000,2,0.10557858,0.05016586,0.03156175,0.0081801998,6.095183
12,3000,3,0.17401575,0.050255075,0.026187794,0.010691189,7.2802408
6,6000,0,1.6039962e-05,0.17093534,1.9350813e-07,1.2461096e-06,47.26181
6,6000,1,0.22452295,0.17317674,0.098061962,0.036118826,64.164779
6,6000,2,0.49264107,0.15687253,0.07292674,0.064144524,84.347034
6,6000,3,1.1019332,0.1854985,0.061578015,0.099931564,98.907289
8,6000,0,1.2406672e-05,0.15633133,2.2861059e-07,1.2091477e-06,40.984552
8,6000,1,0.23591637,0.18631183,0.096346834,0.02461729,48.1508
8,6000,2,0.53938658,0.18761115,0.090075389,0.052424349,54.282247
8,6000,3,0.88378732,0.18295111,0.07406901,0.078692207,62.645843
10,6000,0,1.8516537e-05,0.18826476,2.2972003e-07,1.1439063e-06,27.89358
10,6000,1,0.22424952,0.18105593,0.13680981,0.021072868,32.989353
10,6000,2,0.49048733,0.17803489,0.11074218,0.040773314,37.092719
10,6000,3,0.68105784,0.19651838,0.074061762,0.049108401,43.044872
12,6000,0,1.7456891e-05,0.17810733,2.4281649e-07,1.1316345e-06,23.441503
12,6000,1,0.19056664,0.18300292,0.13430634,0.015429627,27.520148
12,6000,2,0.44028182,0.18919066,0.11640004,0.031186717,30.48778
12,6000,3,0.71139365,0.19345614,0.093994823,0.044529931,35.684995
6,9000,0,1.6196113e-05,0.37567031,2.1420419e-07,1.7070108e-06,165.38893
6,9000,1,0.52856679,0.37875254,0.21884113,0.077838042,215.61006
6,9000,2,1.1542699,0.34610611,0.16672601,0.13640962,273.41368
6,9000,3,2.4604808,0.40444278,0.13746173,0.22625696,316.43866
8,9000,0,1.3132056e-05,0.34132387,2.0427979e-07,1.9225117e-06,146.269
8,9000,1,0.54899664,0.40408909,0.22478467,0.055887105,171.59732
8,9000,2,1.2145397,0.40875981,0.19972401,0.11975361,193.81798
8,9000,3,2.0100274,0.39108344,0.16380801,0.1752697,221.36371
10,9000,0,2.1340754e-05,0.40628389,2.3311004e-07,1.8072687e-06,82.823156
10,9000,1,0.51373184,0.38652045,0.29159297,0.047153761,96.219917
10,9000,2,1.1225428,0.38130295,0.24061924,0.088401205,106.79289
10,9000,3,1.5046724,0.39749774,0.15792156,0.11231702,123.61093
12,9000,0,2.0418976e-05,0.38307871,2.6379712e-07,1.6306941e-06,70.258547
12,9000,1,0.3917893,0.39865044,0.27554875,0.03118747,80.288442
12,9000,2,1.0610312,0.39068922,0.23228898,0.065907132,88.871735
12,9000,3,1.5045076,0.3964176,0.19877011,0.095316887,102.0009
6,12000,0,2.4008668e-05,0.69603914,1.742608e-07,1.5050173e-06,380.34465
6,12000,1,0.97084518,0.69269143,0.38929129,0.13522837,483.59818
6,12000,2,2.1090824,0.62489005,0.3010903,0.24051718,600.30153
6,12000,3,4.440606,0.73821953,0.24183581,0.40047582,698.24154
8,12000,0,1.5028403e-05,0.62560734,2.2893073e-07,1.288252e-06,271.51606
8,12000,1,0.99320914,0.73691954,0.40663101,0.099592818,315.59359
8,12000,2,2.1613038,0.75105306,0.35940972,0.21427817,356.30097
8,12000,3,3.5712364,0.70985745,0.29329873,0.31027255,405.49993
10,12000,0,2.1569915e-05,0.75531851,3.1122938e-07,1.3654307e-06,183.44703
10,12000,1,0.92712946,0.70916691,0.50761257,0.084318216,210.50567
10,12000,2,2.0008651,0.70207448,0.42322116,0.15679854,233.25863
10,12000,3,2.6704699,0.71946242,0.28283329,0.20027242,267.76175
12,12000,0,2.1982822e-05,0.70977018,2.4404532e-07,1.3167608e-06,140.53884
12,12000,1,0.70093742,0.75826431,0.48274914,0.053970053,163.22318
12,12000,2,1.9077198,0.74702152,0.41484793,0.11618734,180.41949
12,12000,3,2.7651901,0.76107415,0.35110186,0.17027235,206.9853
6,3000,0,7.6352929e-06,0.041006982,1.8429839e-07,1.0142103e-06,6.6885038
6,3000,1,0.052328602,0.044351496,0.026006769,0.01062261,9.5888547
6,3000,2,0.12172033,0.040072244,0.020316547,0.018121864,13.473419
6,3000,3,0.26977629,0.04848426,0.020221651,0.026195452,15.747505
8,3000,0,6.1423634e-06,0.039932534,2.3085158e-07,9.77132e-07,6.7518381
8,3000,1,0.054316376,0.047545129,0.026091555,0.006741433,7.8468682
8,3000,2,0.1355388,0.048129294,0.024101998,0.014417666,8.7471189
8,3000,3,0.23546233,0.049653009,0.020723536,0.020323715,10.485944
10,3000,0,5.6476332e-06,0.048076093,2.7313828e-07,9.5980242e-07,5.1666146
10,3000,1,0.053890831,0.048804939,0.040321637,0.0054464796,6.1703165
10,3000,2,0.12271081,0.044537824,0.031300116,0.010788259,7.0549171
10,3000,3,0.18988544,0.046928147,0.023325146,0.013583445,8.341365
12,3000,0,5.3056154e-06,0.04381666,2.9749289e-07,9.4840976e-07,4.5319654
12,3000,1,0.041058239,0.046052406,0.038969248,0.003520563,5.432754
12,3000,2,0.10554586,0.049916593,0.034262208,0.0083325129,6.035769
12,3000,3,0.17376662,0.049805328,0.028846054,0.010684602,7.2135053
6,6000,0,1.6051448e-05,0.17176158,2.2724271e-07,1.2317258e-06,47.564271
6,6000,1,0.22358559,0.18381863,0.098376591,0.034620086,63.587723
6,6000,2,0.48877224,0.15699059,0.073231656,0.06414275,84.636975
6,6000,3,1.1019242,0.18793017,0.061971923,0.10143854,100.0885
8,6000,0,1.2807955e-05,0.15835186,2.3693428e-07,1.148117e-06,40.436918
8,6000,1,0.23812072,0.18779257,0.096573841,0.024301126,47.913021
8,6000,2,0.5428905,0.18507169,0.090065354,0.053401879,54.707669
8,6000,3,0.88019346,0.18339524,0.07448129,0.078437996,62.331047
10,6000,0,1.9634571e-05,0.1871869,2.7457252e-07,1.1999533e-06,28.138585
10,6000,1,0.22357642,0.1807054,0.13508682,0.020789117,32.687739
10,6000,2,0.48570441,0.17726524,0.11140775,0.040406724,37.093748
10,6000,3,0.66585399,0.1981044,0.073340558,0.049306479,43.245889
12,6000,0,1.6770442e-05,0.1770244,2.3087745e-07,1.1392403e-06,23.272606
12,6000,1,0.18999289,0.18428049,0.13479595,0.015071297,27.582899
12,6000,2,0.43939881,0.18974971,0.11705308,0.031592129,30.443862
12,6000,3,0.70890594,0.18296026,0.093968788,0.044854246,35.810188
6,9000,0,1.6807268e-05,0.37390915,2.3065756e-07,1.8514693e-06,165.01266
6,9000,1,0.53149442,0.37768389,0.21928388,0.079352924,214.93839
6,9000,2,1.140812,0.34566093,0.16689956,0.13815708,272.22697
6,9000,3,2.4721988,0.40444609,0.13732882,0.22565623,316.00188
8,9000,0,1.330435e-05,0.34193809,2.1050801e-07,1.8732098e-06,144.8777
8,9000,1,0.547097,0.40380287,0.22581736,0.055811538,168.43032
8,9000,2,1.2188506,0.40556503,0.20235472,0.11981926,194.61151
8,9000,3,2.0014259,0.39263641,0.16897575,0.17427257,219.24677
10,9000,0,2.0898227e-05,0.40281431,2.8723851e-07,1.623854e-06,82.735961
10,9000,1,0.51477729,0.38782235,0.28845002,0.047866327,94.968268
10,9000,2,1.1205965,0.38128679,0.24088376,0.089238364,106.2541
10,9000,3,1.4889858,0.39999072,0.16094049,0.1112033,124.8736
12,9000,0,2.0027652e-05,0.40174865,2.509785e-07,1.7109172e-06,69.763704
12,9000,1,0.39184238,0.39838647,0.27072084,0.030807266,80.963693
12,9000,2,1.046866,0.39347024,0.23921269,0.064615492,89.469159
12,9000,3,1.5404739,0.40115631,0.20022839,0.097064338,102.83225
6,12000,0,1.8912781e-05,0.70378089,1.9392206e-07,1.7064934e-06,380.67387
6,12000,1,0.97793089,0.69379719,0.3928238,0.13520749,483.49181
6,12000,2,2.109632,0.63469683,0.3002212,0.24183441,598.19819
6,12000,3,4.457802,0.74578568,0.24919483,0.4010252,697.81974
8,12000,0,1.503824e-05,0.63537957,2.8920476e-07,1.6248378e-06,270.82778
8,12000,1,0.99440506,0.74464888,0.40794795,0.099649517,317.58411
8,12000,2,2.1629446,0.75037452,0.35502047,0.21341776,356.02749
8,12000,3,3.5726402,0.71433017,0.2915884,0.31145592,406.36642
10,12000,0,2.011288e-05,0.75666083,2.9802322e-07,1.5401281e-06,183.25268
10,12000,1,0.92918727,0.71187814,0.51487118,0.084125125,210.70503
10,12000,2,2.0080466,0.70437416,0.42122451,0.15619906,234.3753
10,12000,3,2.6848828,0.76035154,0.27850995,0.19311842,268.42419
12,12000,0,2.1549006e-05,0.70984096,2.2118911e-07,1.2990139e-06,143.78239
12,12000,1,0.70427899,0.72304072,0.48599865,0.054027171,167.90928
12,12000,2,1.8776843,0.71324782,0.41097187,0.1168681,183.25404
12,12000,3,2.7438271,0.72933393,0.35335767,0.16929721,204.40406
